,COUNTRY,Country,INDICATOR,Indicator,YEAR,Year,Value,Flag Codes,Flags
77557,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,1994,1994,145.09804971041,,
77558,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,1995,1995,127.70611056704,,
77559,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,1996,1996,125.12126942624,,
77560,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,1997,1997,116.08804203625,,
77561,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,1998,1998,111.76575180272,,
77562,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,1999,1999,108.64314011474,,
77563,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2000,2000,110.67253883699,,
77564,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2001,2001,111.72548619514,,
77565,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2002,2002,103.25485324164,,
77566,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2003,2003,90.901171752854,,
77567,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2004,2004,80.564277907334,,
77568,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2005,2005,78.643537059711,,
77569,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2006,2006,73.920514282663,,
77570,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2007,2007,66.173899778998,,
77571,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2008,2008,66.06514307786,,
77572,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2009,2009,70.614011458742,,
77573,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2010,2010,73.678607461656,,
77574,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2011,2011,68.135151139425,B,Break
77575,GBR,United Kingdom,IND-MEAS-TOTGOOD-GDP,Total inland freight transport in tonne-km per one thousand units of current USD GDP,2012,2012,68.13697029689,,
77576,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,1994,1994,11.399082925834,,
77577,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,1995,1995,9.912929599697,,
77578,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,1996,1996,10.667738532843,,
77579,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,1997,1997,10.846470606777,,
77580,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,1998,1998,10.499212491991,,
77581,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,1999,1999,10.72966557177,,
77582,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2000,2000,10.95814000681,,
77583,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2001,2001,11.715913549921,,
77584,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2002,2002,10.468311239691,,
77585,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2003,2003,9.1394869875159,,
77586,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2004,2004,8.3481215791276,,
77587,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2005,2005,8.4597054083158,,
77588,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2006,2006,8.0998303233222,,
77589,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2007,2007,6.8740077109683,,
77590,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2008,2008,7.2141225456523,,
77591,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2009,2009,7.9473247289551,,
77592,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2010,2010,7.4857202455615,,
77593,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2011,2011,7.8852477931076,,
77594,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2012,2012,7.938855845569,,
77595,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2013,2013,8.0486615064371,,
77596,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2014,2014,7.2233658895015,,
77597,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2015,2015,6.59524385355,,
77598,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2016,2016,6.3318373726517,,
77599,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2017,2017,6.4474996412058,,
77600,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2018,2018,6.0212278886199,,
77601,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2019,2019,5.9644807951278,,
77602,GBR,United Kingdom,IND-MEAS-RAILGOOD-GDP,Rail freight transport in tonne-km per one thousand units of current USD GDP,2020,2020,5.6180097577139,,
77603,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,1994,1994,123.28546610556,,
77604,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,1995,1995,109.35079348045,,
77605,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,1996,1996,106.10796829151,,
77606,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,1997,1997,97.876882067769,,
77607,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,1998,1998,94.112058641442,,
77608,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,1999,1999,90.901015390209,,
77609,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2000,2000,92.698000204396,,
77610,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2001,2001,92.838310486438,,
77611,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2002,2002,86.542233902317,,
77612,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2003,2003,76.562294170937,,
77613,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2004,2004,67.735889951794,,
77614,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2005,2005,65.861747037768,,
77615,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2006,2006,61.906534278812,,
77616,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2007,2007,55.948112658748,,
77617,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2008,2008,55.311881574997,,
77618,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2009,2009,58.389473531059,,
77619,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2010,2010,61.988309281849,,
77620,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2011,2011,56.427552385163,B,Break
77621,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2012,2012,56.473655945215,,
77622,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2013,2013,50.614948491881,,
77623,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2014,2014,44.649048913972,,
77624,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2015,2015,51.761240593575,,
77625,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2016,2016,58.537707503972,,
77626,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2017,2017,58.614093805476,,
77627,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2018,2018,56.362908262672,,
77628,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2019,2019,57.827093923463,,
77629,GBR,United Kingdom,IND-MEAS-ROADGOOD-GDP,Road freight transport in tonne-km per one thousand units of current USD GDP,2020,2020,53.258099334011,,
77630,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,1994,1994,0.17537050655129,,
77631,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,1995,1995,0.14906661052176,,
77632,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,1996,1996,0.13422982259869,,
77633,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,1997,1997,0.09627044917258,,
77634,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,1998,1998,0.09082363747397,,
77635,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,1999,1999,0.0951083719964,,
77636,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2000,2000,0.12664979468929,,
77637,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2001,2001,0.11594110025255,,
77638,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2002,2002,0.10112239837463,,
77639,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2003,2003,0.0877616566947,,
77640,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2004,2004,0.06218561640248,,
77641,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2005,2005,0.06711924584972,,
77642,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2006,2006,0.05912612810469,,
77643,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2007,2007,0.04525500215059,,
77644,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2008,2008,0.05476423918317,,
77645,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2009,2009,0.05513368437979,,
77646,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2010,2010,0.05037111767112,,
77647,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2011,2011,0.05376179673895,,
77648,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2012,2012,0.05806176004954,,
77649,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2013,2013,0.07581067337851,,
77650,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2014,2014,0.05512932311617,,
77651,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2015,2015,0.04107206543056,,
77652,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2016,2016,0.04010026109032,,
77653,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2017,2017,0.03718209678565,,
77654,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2018,2018,0.03254586626526,,
77655,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2019,2019,0.0660587400864,,
77656,GBR,United Kingdom,IND-MEAS-IWGOOD-GDP,Inland waterways freight transport in tonne-km per one thousand units of current USD GDP,2020,2020,0.03213008850689,,
77657,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,1994,1994,10.238130172465,,
77658,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,1995,1995,8.293320876378,,
77659,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,1996,1996,8.2113327792873,,
77660,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,1997,1997,7.2684189125295,,
77661,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,1998,1998,7.0636570318087,,
77662,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,1999,1999,6.9173507807631,,
77663,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2000,2000,6.8897488310976,,
77664,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2001,2001,7.0553210585264,,
77665,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2002,2002,6.1431857012589,,
77666,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2003,2003,5.1116289377068,,
77667,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2004,2004,4.4180807600085,,
77668,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2005,2005,4.2549653677788,,
77669,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2006,2006,3.8550235524257,,
77670,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2007,2007,3.3065244071316,,
77671,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2008,2008,3.4843747180289,,
77672,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2009,2009,4.222079514347,,
77673,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2010,2010,4.1542068165728,,
77674,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2011,2011,3.7685891644143,,
77675,GBR,United Kingdom,IND-MEAS-PIPE-GDP,Pipeline transport in tonne-km per one thousand units of current USD GDP,2012,2012,3.6663967460582,,
77676,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,1994,1994,7.8561241509343,,
77677,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,1995,1995,7.7622985741883,,
77678,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,1996,1996,8.5259193594833,,
77679,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,1997,1997,9.3433142781322,,
77680,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,1998,1998,9.393944318939,,
77681,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,1999,1999,9.8760635604222,,
77682,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2000,2000,9.9014083547408,,
77683,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2001,2001,10.486339284717,,
77684,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2002,2002,10.138323682658,,
77685,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2003,2003,10.054311524569,,
77686,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2004,2004,10.362063430556,,
77687,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2005,2005,10.757025592443,,
77688,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2006,2006,10.957486432453,,
77689,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2007,2007,10.387792972646,,
77690,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2008,2008,10.919710772669,,
77691,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2009,2009,11.254600276602,,
77692,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2010,2010,10.159964341695,,
77693,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2011,2011,11.572951202489,B,Break
77694,GBR,United Kingdom,IND-MEAS-RAILGOOD-SHARE,Share of rail freight transport in total inland freight transport,2012,2012,11.651319116446,,
77695,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,1994,1994,84.967004278566,,
77696,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,1995,1995,85.626907745373,,
77697,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,1996,1996,84.804101475379,,
77698,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,1997,1997,84.312630612899,,
77699,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,1998,1998,84.204738145156,,
77700,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,1999,1999,83.669355740464,,
77701,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2000,2000,83.758808805252,,
77702,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2001,2001,83.095015871571,,
77703,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2002,2002,83.81420454861,,
77704,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2003,2003,84.22586056327,,
77705,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2004,2004,84.076828727621,,
77706,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2005,2005,83.747183176364,,
77707,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2006,2006,83.747434497126,,
77708,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2007,2007,84.547099151777,,
77709,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2008,2008,83.723244964156,,
77710,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2009,2009,82.68822621014,,
77711,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2010,2010,84.133388805033,,
77712,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2011,2011,82.817094321396,B,Break
77713,GBR,United Kingdom,IND-MEAS-ROADGOOD-SHARE,Share of road freight transport in total inland freight transport,2012,2012,82.882546287492,,
77714,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,1994,1994,0.12086344847591,,
77715,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,1995,1995,0.1167262943487,,
77716,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,1996,1996,0.10727978001999,,
77717,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,1997,1997,0.08292882495384,,
77718,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,1998,1998,0.08126249410847,,
77719,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,1999,1999,0.08754199473244,,
77720,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2000,2000,0.11443651335751,,
77721,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2001,2001,0.1037731892704,,
77722,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2002,2002,0.09793476548553,,
77723,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2003,2003,0.09654623257587,,
77724,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2004,2004,0.07718757992719,,
77725,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2005,2005,0.0853461687497,,
77726,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2006,2006,0.07998608867709,,
77727,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2007,2007,0.06838799330511,,
77728,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2008,2008,0.08289430194471,,
77729,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2009,2009,0.07807754189408,,
77730,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2010,2010,0.06836600121322,,
77731,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2011,2011,0.07890464149546,B,Break
77732,GBR,United Kingdom,IND-MEAS-IWGOOD-SHARE,Share of inland waterways freight transport in total inland freight transport,2012,2012,0.08521329873716,,
77733,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,1994,1994,7.0560081220237,,
77734,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,1995,1995,6.4940673860897,,
77735,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,1996,1996,6.5626993851175,,
77736,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,1997,1997,6.2611262840146,,
77737,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,1998,1998,6.320055041796,,
77738,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,1999,1999,6.3670387043838,,
77739,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,2000,2000,6.2253463266486,,
77740,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,2001,2001,6.314871654444,,
77741,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,2002,2002,5.9495370032461,,
77742,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,2003,2003,5.6232816795856,,
77743,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,2004,2004,5.4839202618935,,
77744,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,2005,2005,5.4104450624445,,
77745,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,2006,2006,5.215092981746,,
77746,GBR,United Kingdom,IND-MEAS-PIPE-SHARE,Share of pipeline transport in total inland freight transport,2007,2007,4.9967198822714,,
